iter	RMSE
1512	0.2700753538
1513	0.2700145558
1514	0.2700033647
1515	0.2699936367
1516	0.2699868902
1517	0.269967591
1518	0.2699191275
1519	0.2698908343
1520	0.2698771139
1521	0.2698756772
1522	0.2698623597
1523	0.269845144
1524	0.2698256594
1525	0.2698058284
1526	0.2697997087
1527	0.2697819335
1528	0.2697602932
1529	0.2697458204
1530	0.2697429143
1531	0.26972645
1532	0.2697124406
1533	0.2696336036
1534	0.2696171448
1535	0.2696026933
1536	0.269589173
1537	0.2695359219
1538	0.2695245421
1539	0.2695054222
1540	0.2694568986
1541	0.2694101936
1542	0.2693852889
1543	0.269375025
1544	0.2693585369
1545	0.2693165838
1546	0.269300644
1547	0.2692986723
1548	0.269286928
1549	0.2692735986
1550	0.2692720875
1551	0.2692683878
1552	0.2692559936
1553	0.2692422937
1554	0.2691971298
1555	0.2691930186
1556	0.2691797797
1557	0.2691735775
1558	0.2691720419
1559	0.2691691847
1560	0.2691379209
1561	0.269121952
1562	0.269111537
1563	0.2690969747
1564	0.2690933395
1565	0.2690669684
1566	0.2690542047
1567	0.2690405011
1568	0.2690210564
1569	0.2690002316
1570	0.2689933799
1571	0.2689497341
1572	0.2689248286
1573	0.26889907
1574	0.2688778794
1575	0.2688721426
1576	0.2688494995
1577	0.2688360106
1578	0.2688311936
1579	0.2688265168
1580	0.2688153822
1581	0.2687991876
1582	0.2687585215
1583	0.2687493844
1584	0.2687125015
1585	0.2686627706
1586	0.2686495236
1587	0.26863589
1588	0.2686191498
1589	0.2686155571
1590	0.2686033211
1591	0.268561546
1592	0.2685478643
1593	0.2685325338
1594	0.2685233936
1595	0.268503271
1596	0.2684865379
1597	0.2684838549
1598	0.26846973
1599	0.2684463882
1600	0.2684203228
1601	0.2683972024
1602	0.2683930564
1603	0.2683838818
1604	0.2683592808
1605	0.2683279706
1606	0.2682972875
1607	0.2682589827
1608	0.2682414346
1609	0.2682233404
1610	0.2682101665
1611	0.2681791219
1612	0.2681668104
1613	0.2681584123
1614	0.2681349756
1615	0.2680955998
1616	0.268086137
1617	0.2680668768
1618	0.2680571162
1619	0.2680091722
1620	0.2680080031
1621	0.2680039483
1622	0.2679672636
1623	0.2679501099
1624	0.2679373522
1625	0.2678949657
1626	0.2678725294
1627	0.2678562726
1628	0.2678435047
1629	0.267839641
1630	0.2678266571
1631	0.2678160334
1632	0.2677774592
1633	0.267773091
1634	0.2677665094
1635	0.2677568494
1636	0.2677168698
1637	0.2677044276
1638	0.2677012056
1639	0.2676678471
1640	0.267633225
1641	0.2676229362
1642	0.2676055242
1643	0.2675866237
1644	0.267573922
1645	0.2675649167
1646	0.2675596778
1647	0.2675400855
1648	0.2675391774
1649	0.267525266
1650	0.2675082522
1651	0.267502382
1652	0.2674867623
1653	0.2674856042
1654	0.2674715991
1655	0.267439146
1656	0.2674153163
1657	0.2673983972
1658	0.2673811517
1659	0.2673519897
1660	0.267347419
1661	0.2673377849
1662	0.267321983
1663	0.2673167701
1664	0.2673067725
1665	0.2672903271
1666	0.2672849418
1667	0.2672688996
1668	0.2672535802
1669	0.2672427966
1670	0.2672364136
1671	0.2672186631
1672	0.2671908184
1673	0.267179222
1674	0.2671578047
1675	0.2671187019
1676	0.2671073202
1677	0.2670925459
1678	0.2670674249
1679	0.2670463492
1680	0.2670360685
1681	0.2670246741
1682	0.2669977674
1683	0.266937675
1684	0.2669282132
1685	0.266915389
1686	0.2668995535
1687	0.2668953972
1688	0.2668830868
1689	0.266865821
1690	0.2668262568
1691	0.2668091072
1692	0.266795757
1693	0.2667582836
1694	0.2667469756
1695	0.2667117187
1696	0.2666901762
1697	0.2666741948
1698	0.2666701955
1699	0.2666601492
1700	0.2666553637
1701	0.266631304
1702	0.2666307589
1703	0.2666192349
1704	0.266613085
1705	0.2666054794
1706	0.2665915251
1707	0.2665828446
1708	0.2665609123
1709	0.2665143537
1710	0.2664913337
1711	0.2664818752
1712	0.2664638124
1713	0.2664607849
1714	0.2664450112
1715	0.2664020862
1716	0.2663928432
1717	0.2663680619
1718	0.2663540104
1719	0.2663391256
1720	0.2662851735
1721	0.2662707657
1722	0.2662578119
1723	0.2662427606
1724	0.2662130954
1725	0.2661855646
1726	0.2661353135
1727	0.2660984198
1728	0.2660779805
1729	0.2660556154
1730	0.2660455378
1731	0.2660343193
1732	0.2660063187
1733	0.2659663621
1734	0.2659550473
1735	0.2659424337
1736	0.2659239199
1737	0.2659192841
1738	0.2658965123
1739	0.2658612729
1740	0.2658446582
1741	0.2658255021
1742	0.2657905658
1743	0.2657649998
1744	0.265763934
1745	0.2657525754
1746	0.2657451952
1747	0.2657241685
1748	0.265705587
1749	0.2657012673
1750	0.2656872329
1751	0.2656567624
1752	0.2656450604
1753	0.2656202934
1754	0.2655998797
1755	0.2655903957
1756	0.2655778826
1757	0.2655060451
1758	0.2654854759
1759	0.2654781569
1760	0.2654761589
1761	0.2654715761
1762	0.2654619118
1763	0.2654462047
1764	0.2654370149
1765	0.2654281776
1766	0.2654193686
1767	0.2654041615
1768	0.2653849924
1769	0.2653672202
1770	0.265348764
1771	0.2653187138
1772	0.2653073071
1773	0.2653038549
1774	0.2652907656
1775	0.2652784233
1776	0.265256587
1777	0.2652442087
1778	0.2652299116
1779	0.2652045104
1780	0.2651710355
1781	0.2651402664
1782	0.2651165285
1783	0.2651137803
1784	0.2650987373
1785	0.2650918791
1786	0.2650510233
1787	0.265040539
1788	0.2649772372
1789	0.2649664849
1790	0.264961361
1791	0.2649579642
1792	0.2649159922
1793	0.2649035651
1794	0.2649008166
1795	0.2648701195
1796	0.2648548562
1797	0.2648512641
1798	0.26484606
1799	0.2648405854
1800	0.2648206354
1801	0.2647980759
1802	0.2647722688
1803	0.2647593168
1804	0.2647446949
1805	0.2647003317
1806	0.2646903256
1807	0.2646636828
1808	0.2646584255
1809	0.2646300209
1810	0.2646285483
1811	0.2646113204
1812	0.2646015725
1813	0.2645844132
1814	0.2645692954
1815	0.2645357068
1816	0.264511509
1817	0.2644882414
1818	0.2644730222
1819	0.2644178469
1820	0.2644049522
1821	0.264394383
1822	0.2643696378
1823	0.2643543515
1824	0.2642924447
1825	0.2642316118
1826	0.2642131848
1827	0.2642068449
1828	0.2641999073
1829	0.264193059
1830	0.2641754608
1831	0.2641716349
1832	0.2641460724
1833	0.2641109334
1834	0.2641072309
1835	0.2640751849
1836	0.2640549451
1837	0.2640400981
1838	0.2640272143
1839	0.2639816387
1840	0.263965527
1841	0.2639526192
1842	0.2639305194
1843	0.2639193754
1844	0.2639042724
1845	0.2638591938
1846	0.2638460206
1847	0.2638038542
1848	0.2638002285
1849	0.2637804523
1850	0.2637729459
1851	0.2637722127
1852	0.2637541553
1853	0.2637525975
1854	0.2637355807
1855	0.2637236259
1856	0.2637072221
1857	0.2636897224
1858	0.2636637893
1859	0.2636502705
1860	0.2636495449
1861	0.2636403041
1862	0.2636263843
1863	0.2635935912
1864	0.2635605919
1865	0.2635442677
1866	0.263530221
1867	0.2634931596
1868	0.2634923056
1869	0.2634529855
1870	0.2634470016
1871	0.2634381674
1872	0.2634313984
1873	0.2634196583
1874	0.2634152851
1875	0.2634055472
1876	0.2633968561
1877	0.2633840348
1878	0.2633774228
1879	0.263360153
1880	0.2633500683
1881	0.2633478763
1882	0.2633319845
1883	0.2633215237
1884	0.2633190664
1885	0.2633147595
1886	0.2633049428
1887	0.2632912179
1888	0.2632562861
1889	0.2632394688
1890	0.2632189353
1891	0.2632101876
1892	0.2631443307
1893	0.2631260238
1894	0.2631148266
1895	0.2631124747
1896	0.2630914675
1897	0.2630779667
1898	0.2630690457
1899	0.2630562055
1900	0.263046346
1901	0.2630213192
1902	0.2630112867
1903	0.2630075405
1904	0.2630002556
1905	0.2629738285
1906	0.2629422782
1907	0.2629337972
1908	0.2629196454
1909	0.2628838986
1910	0.2628695499
1911	0.2628607956
1912	0.2628563769
1913	0.2628541121
1914	0.2628514178
1915	0.262823111
1916	0.2627914701
1917	0.2627700799
1918	0.2627606582
1919	0.2627489565
1920	0.2627393966
1921	0.2627258353
1922	0.2627195542
1923	0.2627033162
1924	0.2626853933
1925	0.2626777302
1926	0.2626389008
1927	0.2626161844
1928	0.2625897844
1929	0.2625800369
1930	0.2625645722
1931	0.2625552758
1932	0.262533247
1933	0.2625195388
1934	0.2625100846
1935	0.2624903178
1936	0.2624760667
1937	0.2624593395
1938	0.2624255874
1939	0.26242477
1940	0.2624021717
1941	0.2623916985
1942	0.2623503862
1943	0.262348588
1944	0.2623276742
1945	0.2623057066
1946	0.2622982856
1947	0.2622635808
1948	0.262254891
1949	0.262251981
1950	0.2622353839
1951	0.262226905
1952	0.2621987818
1953	0.2621940117
1954	0.2621833319
1955	0.2621722274
1956	0.2621599738
1957	0.2621517252
1958	0.2621494708
1959	0.262143931
1960	0.2621222935
1961	0.2621104297
1962	0.2620948427
1963	0.2620928744
1964	0.2620598618
1965	0.2620378081
1966	0.2620292981
1967	0.2620164101
1968	0.2620091684
1969	0.2619960482
1970	0.2619774858
1971	0.2619650759
1972	0.2619563431
1973	0.2619378523
1974	0.261916685
1975	0.2619081127
1976	0.2618804249
1977	0.2618722302
1978	0.2618642108
1979	0.2618460697
1980	0.2618358419
1981	0.2618177275
1982	0.2617690448
1983	0.2617611401
1984	0.2617437136
1985	0.2617407255
1986	0.2617359555
1987	0.2617317826
1988	0.2617038786
1989	0.2616838445
1990	0.2616766017
1991	0.2616746269
1992	0.2616688756
1993	0.2616671515
1994	0.2616472833
1995	0.2616436746
1996	0.2616416161
1997	0.2616390582
1998	0.2616352411
1999	0.2616090638
